RestaurantID,Brand,CuisineType,Address,City,State,PostalCode,Country,Latitude,Longitude,SourceFile
LOC-027209,Arby's,Other Fast Food,109 LEWIS DRIVE,Somerset,PA,15501,US,40.017203,-79.081813,FastFoodRestaurants
LOC-027210,McDonald's,Burgers,2761 JENSEN AVE,Sanger,CA,93657,US,36.70546,-119.57706,FastFoodRestaurants
LOC-027211,McDonald's,Burgers,2000 HWY 20,Sweet Home,OR,97386,US,44.3996,-122.7203,FastFoodRestaurants
LOC-027212,KFC,Chicken,5188 PLEASANT AVE,Fairfield,OH,45014,US,39.3383,-84.5595,FastFoodRestaurants
LOC-027213,Wendy's,Burgers,1120 W HIGHWAY 40,Vernal,UT,84078,US,40.450406,-109.550556,FastFoodRestaurants
LOC-027214,Wendy's,Burgers,11400 DALLAS BLVD,Cincinnati,OH,45231,US,39.286724,-84.56519,FastFoodRestaurants
LOC-027215,Burger King,Burgers,10170 COLERAIN AVE,Cincinnati,OH,45251,US,39.259785,-84.60207,FastFoodRestaurants
LOC-027216,KFC,Chicken,653 E 9400 S,Sandy,UT,84070,US,40.5809,-111.8738,FastFoodRestaurants
LOC-027217,Subway,Sandwich,4926 W 6200 S,Salt Lake City,UT,84118,US,40.63952,-112.00867,FastFoodRestaurants
LOC-027218,KFC,Chicken,1035 DUNLAWTON AVE,Port Orange,FL,32127,US,29.1272,-81.006,FastFoodRestaurants
LOC-027219,Burger King,Burgers,3470 S REDWOOD RD,Salt Lake City,UT,84119,US,40.696976,-111.93958,FastFoodRestaurants
LOC-027220,Five Guys,Burgers,10391 S STATE ST,Sandy,UT,84070,US,40.5622,-111.8908,FastFoodRestaurants
LOC-027221,Burger King,Burgers,10558 LOVELAND MADEIRA RD,Loveland,OH,45140,US,39.2521,-84.2963,FastFoodRestaurants
LOC-027222,Subway,Sandwich,4250 HARRISON BLVD,Ogden,UT,84403,US,41.18546,-111.94887,FastFoodRestaurants
LOC-027223,Quiznos,Other Fast Food,200 KINGMONT RD,Fairmont,WV,26554,US,39.4425,-80.16758,FastFoodRestaurants
LOC-027224,Wendy's,Burgers,1415 N ED CAREY DR,Harlingen,TX,78550,US,26.1721,-97.6751,FastFoodRestaurants
LOC-027225,Wendy's,Burgers,1627 BROADWAY ST N,Menomonie,WI,54751,US,44.9017,-91.9321,FastFoodRestaurants
LOC-027226,McDonald's,Burgers,1505 N BROADWAY,Menomonie,WI,54751,US,44.9003,-91.9325,FastFoodRestaurants
LOC-027227,Arby's,Other Fast Food,1717 BROADWAY ST N,Menomonie,WI,54751,US,44.90241,-91.9328,FastFoodRestaurants
LOC-027228,KFC,Chicken,2561 NORTHLAKE BLVD,West Palm Beach,FL,33403,US,26.8081,-80.0738,FastFoodRestaurants
LOC-027229,Chick-Fil-A,Chicken,8701 MEMORIAL BLVD,Port Arthur,TX,77640,US,29.94573,-93.99538,FastFoodRestaurants
LOC-027230,McDonald's,Burgers,1714 W STATE ROUTE 18,Tiffin,OH,44883,US,41.1113,-83.2036,FastFoodRestaurants
LOC-027231,McDonald's,Burgers,3400 E MAIN ST,Merrill,WI,54452,US,45.1785,-89.6515,FastFoodRestaurants
LOC-027232,Arby's,Other Fast Food,2058 NATIONAL RD,Wheeling,WV,26003,US,40.04861,-80.664326,FastFoodRestaurants
LOC-027233,Culver's,Burgers,1330 STOUT RD,Menomonie,WI,54751,US,44.87939,-91.914096,FastFoodRestaurants
LOC-027234,Hardee's,Burgers,855 NATIONAL RD,Wheeling,WV,26003,US,40.0773,-80.695,FastFoodRestaurants
LOC-027235,Hardee's,Burgers,775 W JOHNSON ST,Fond Du Lac,WI,54935,US,43.784311,-88.464986,FastFoodRestaurants
LOC-027236,McDonald's,Burgers,85 N MILLER DRIVE,Sunbury,OH,43074,US,40.2485,-82.8681,FastFoodRestaurants
LOC-027237,Wendy's,Burgers,166 MANSFIELD AVE,Shelby,OH,44875,US,40.869611,-82.645239,FastFoodRestaurants
LOC-027238,McDonald's,Burgers,151 MANSFIELD AVE,Shelby,OH,44875,US,40.871359,-82.647116,FastFoodRestaurants
LOC-027239,Subway,Sandwich,1918 2ND AVE W,Williston,ND,58801,US,48.1631,-103.62554,FastFoodRestaurants
LOC-027240,Bojangles' Famous Chicken 'n Biscuits,Chicken,1316 HWY 72 EAST,Athens,AL,35611,US,34.783776,-86.944886,FastFoodRestaurants
LOC-027241,Bojangles' Famous Chicken 'n Biscuits,Chicken,5015 NORTH MEMORIAL PKWY,Huntsville,AL,35810,US,34.793669,-86.578026,FastFoodRestaurants
LOC-027242,El Pollo Loco,Other Fast Food,67740 HIGHWAY 111,Cathedral City,CA,92234,US,33.78864,-116.48215,FastFoodRestaurants
LOC-027243,Burger King,Burgers,600 S HIGH ST,Cortland,OH,44410,US,41.3201,-80.7307,FastFoodRestaurants
LOC-027244,McDonald's,Burgers,25666 NORTHWEST FREEWAY,Cypress,TX,77429,US,29.9685,-95.6904,FastFoodRestaurants
LOC-027245,McDonald's,Burgers,9460 W SAM HOUSTON PKWY S,Houston,TX,77099,US,29.67614,-95.56073,FastFoodRestaurants
LOC-027246,Taco Bell,Mexican,1107 24TH ST,Paso Robles,CA,93446,US,35.6403,-120.688,FastFoodRestaurants
LOC-027247,McDonald's,Burgers,960 SCHUYLKILL MALL,Frackville,PA,17931,US,40.77117,-76.23731,FastFoodRestaurants
LOC-027248,Jack in the Box,Other Fast Food,9000 W FRONT RD,Atascadero,CA,93422,US,35.4684,-120.654,FastFoodRestaurants
LOC-027249,McDonald's,Burgers,25 W HANLEY RD,Mansfield,OH,44903,US,40.696667,-82.511731,FastFoodRestaurants
LOC-027250,Mc Donald's,Other Fast Food,180 N MEMORIAL HWY,Shavertown,PA,18708,US,41.3224,-75.9424,FastFoodRestaurants
LOC-027251,Jack in the Box,Other Fast Food,204 W ADAMS AVE,Temple,TX,76501,US,31.0982,-97.34282,FastFoodRestaurants
LOC-027252,McDonald's,Burgers,1400 LOWES BLVD,Killeen,TX,76542,US,31.08996,-97.72917,FastFoodRestaurants
LOC-027253,McDonald's,Burgers,1892 E STATE ST,Salem,OH,44460,US,40.90108,-80.83379,FastFoodRestaurants
LOC-027254,McDonald's,Burgers,7800 SR 45,Lisbon,OH,44432,US,40.7878,-80.7751,FastFoodRestaurants
LOC-027255,McDonald's,Burgers,300 28TH ST,Bellaire,OH,43906,US,40.01148,-80.74575,FastFoodRestaurants
LOC-027256,KFC,Chicken,155 EMILY DR,Clarksburg,WV,26301,US,39.2776,-80.2805,FastFoodRestaurants
LOC-027257,McDonald's,Burgers,5 HARMAN AVE,Grafton,WV,26354,US,39.345281,-80.003115,FastFoodRestaurants
LOC-027258,Whataburger,Burgers,1605 W HARRISON AVE,Harlingen,TX,78550,US,26.19011,-97.71322,FastFoodRestaurants
LOC-027259,McDonald's,Burgers,666 LEXINGTON SPRINGMILL RD,Mansfield,OH,44906,US,40.76998,-82.58999,FastFoodRestaurants
LOC-027260,Wendy's,Burgers,3800 EMERSON AVE,Parkersburg,WV,26104,US,39.288513,-81.531716,FastFoodRestaurants
LOC-027261,Five Guys,Burgers,1279 E 100 S,Saint George,UT,84790,US,37.1065,-113.5561,FastFoodRestaurants
LOC-027262,McDonald's,Burgers,1235 S BLUFF,Saint George,UT,84770,US,37.0874,-113.5844,FastFoodRestaurants
LOC-027263,McDonald's,Burgers,1911 W SUNSET BLVD,Saint George,UT,84770,US,37.12237,-113.62421,FastFoodRestaurants
LOC-027264,Wendy's,Burgers,1838 W SUNSET BLVD,Saint George,UT,84770,US,37.122734,-113.623076,FastFoodRestaurants
LOC-027265,Carl's Jr.,Burgers,136 RED CLIFFS DR,Saint George,UT,84790,US,37.114797,-113.553321,FastFoodRestaurants
LOC-027266,McDonald's,Burgers,798 E SAINT GEORGE BLVD,Saint George,UT,84770,US,37.10944,-113.56661,FastFoodRestaurants
LOC-027267,Taco Bell,Mexican,3001 BASTOGNE AVENUE,Fort Campbell,KY,42223,US,36.647671,-87.453749,FastFoodRestaurants
LOC-027268,McDonald's,Burgers,2475 W WHEELER,Aransas Pass,TX,78336,US,27.9235,-97.1756,FastFoodRestaurants
LOC-027269,Burger King,Burgers,1555 W GALBRAITH RD,Cincinnati,OH,45231,US,39.217111,-84.545924,FastFoodRestaurants
LOC-027270,Burger King,Burgers,5120 DELHI AVE,Cincinnati,OH,45238,US,39.094863,-84.613747,FastFoodRestaurants
LOC-027271,Burger King,Burgers,14 CAROTHERS RD,Newport,KY,41071,US,39.086386,-84.478213,FastFoodRestaurants
LOC-027272,Burger King,Burgers,3432 MADISON PIKE,Ft Mitchell,KY,41017,US,39.034544,-84.53318,FastFoodRestaurants
LOC-027273,Wendy's,Burgers,144 W BRIGHAM RD,Saint George,UT,84790,US,37.0606,-113.5859,FastFoodRestaurants
LOC-027274,Burger King,Burgers,6031 MUHLHAUSER RD,West Chester,OH,45069,US,39.32317,-84.42818,FastFoodRestaurants
LOC-027275,Sonic Drive-In,Burgers,50 DOVER CROSSING,Clarksville,TN,37042,US,36.5519,-87.398,FastFoodRestaurants
LOC-027276,McDonald's,Burgers,2481 CAMPUS DR,Klamath Falls,OR,97601,US,42.248892,-121.790462,FastFoodRestaurants
LOC-027277,Taco Bell,Mexican,600 GRAND CENTRAL AVE,Vienna,WV,26105,US,39.30528,-81.55042,FastFoodRestaurants
LOC-027278,Whataburger,Burgers,4915 E INTERSTATE 20 SERVICE RD N,Weatherford,TX,76087,US,32.73772,-97.64231,FastFoodRestaurants
LOC-027279,Subway,Sandwich,14 ELM GROVE CROSSING MALL,Wheeling,WV,26003,US,40.04628,-80.6539,FastFoodRestaurants
LOC-027280,Subway,Sandwich,961 NATIONAL RD,Wheeling,WV,26003,US,40.07798,-80.6904,FastFoodRestaurants
LOC-027281,KFC,Chicken,120 ZANE ST,Wheeling,WV,26003,US,40.0716,-80.7345,FastFoodRestaurants
LOC-027282,Wendy's,Burgers,1004 N LOOP 340,Waco,TX,76705,US,31.6044,-97.1042,FastFoodRestaurants
LOC-027283,McDonald's,Burgers,2700 E DUPONT AVE,Belle,WV,25015,US,38.20477,-81.5047,FastFoodRestaurants
LOC-027284,McDonald's,Burgers,1281 VALLEY RD,Menasha,WI,54952,US,44.23693,-88.42341,FastFoodRestaurants
LOC-027285,McDonald's,Burgers,715 W CAPITAL AUTO MALL EXPY,San Jose,CA,95136,US,37.2752,-121.8653,FastFoodRestaurants
LOC-027286,Wendy's,Burgers,301 S FAIRWAY DR,Kanab,UT,84741,US,37.04302,-112.51349,FastFoodRestaurants
LOC-027287,Wendy's,Burgers,687 W PRICE RIVER DR,Price,UT,84501,US,39.599878,-110.82264,FastFoodRestaurants
LOC-027288,McDonald's,Burgers,549 S MAIN,Ephraim,UT,84627,US,39.35,-111.5876,FastFoodRestaurants
LOC-027289,Wendy's,Burgers,2150 S 6TH ST,Klamath Falls,OR,97601,US,42.21432,-121.76411,FastFoodRestaurants
LOC-027290,Arby's,Other Fast Food,2759 S 6TH ST,Klamath Falls,OR,97603,US,42.210781,-121.755088,FastFoodRestaurants
LOC-027291,TacoTime,Mexican,4916 W 6200 S,Salt Lake City,UT,84118,US,40.63885,-112.00837,FastFoodRestaurants
LOC-027292,Burger King,Burgers,17067 PINES BLVD,Hollywood,FL,33027,US,26.007747,-80.374868,FastFoodRestaurants
LOC-027293,KFC,Chicken,5 CLEAR MOUNTAIN WAY,Morgantown,WV,26505,US,39.6203,-79.9246,FastFoodRestaurants
LOC-027294,Taco Bell,Mexican,1101 N SUSQUEHANNA TRL,Selinsgrove,PA,17870,US,40.826518,-76.845007,FastFoodRestaurants
LOC-027295,McDonald's,Burgers,140 S 8TH ST,Medford,WI,54451,US,45.14024,-90.33291,FastFoodRestaurants
LOC-027296,Hardee's,Burgers,230 S 8TH ST,Medford,WI,54451,US,45.138819,-90.333204,FastFoodRestaurants
LOC-027297,Checkers,Other Fast Food,701 NORTHSIDE DR E,Statesboro,GA,30458,US,32.43793,-81.76179,FastFoodRestaurants
LOC-027298,McDonald's,Burgers,249 S MOUNTAIN BLVD,Mountain Top,PA,18707,US,41.1435,-75.9005,FastFoodRestaurants
LOC-027299,Five Guys,Burgers,2401 S SMITH BLVD,Arlington,VA,22202,US,38.852334,-77.042482,FastFoodRestaurants
LOC-027300,Wendy's,Burgers,1135 NORTHERN BLVD,Clarks Summit,PA,18411,US,41.4872,-75.6955,FastFoodRestaurants
LOC-027301,Arby's,Other Fast Food,224 ALLEGHENY BOULEVARD,Brookville,PA,15825,US,41.166528,-79.097266,FastFoodRestaurants
LOC-027302,Burger King,Burgers,801 SR 29 N,Tunkhannock,PA,18657,US,41.526016,-75.95031,FastFoodRestaurants
LOC-027303,Carl's Jr.,Burgers,2185 S BROADWAY,Santa Maria,CA,93454,US,34.92111,-120.436295,FastFoodRestaurants
LOC-027304,Wendy's,Burgers,294 E BALTIMORE AVE,Media,PA,19063-3411,US,39.91581,-75.38519,FastFoodRestaurants
LOC-027305,Jack in the Box,Other Fast Food,3430 TULLY RD STE 65,Modesto,CA,95350,US,37.6883,-121.0113,FastFoodRestaurants
LOC-027306,Arby's,Other Fast Food,1020 WEST FULTON ST SUITE G,Waupaca,WI,54981,US,44.35742,-89.10863,FastFoodRestaurants
LOC-027307,Checkers,Other Fast Food,7938 WINCHESTER RD,Memphis,TN,38125,US,35.048937,-89.798222,FastFoodRestaurants
LOC-027308,Wendy's,Burgers,811 N MAIN ST,Marion,VA,24354,US,36.839738,-81.508281,FastFoodRestaurants
LOC-027309,Hardee's,Burgers,347 N MAIN ST,Marion,VA,24354,US,36.837607,-81.515168,FastFoodRestaurants
LOC-027310,KFC,Chicken,29840 SANTA MARGARITA PKWY,Rancho Santa Margarita,CA,92688,US,33.6283,-117.6138,FastFoodRestaurants
LOC-027311,Arby's,Other Fast Food,5260 N PORT WASHINGTON RD,Milwaukee,WI,53217,US,43.112852,-87.916195,FastFoodRestaurants
LOC-027312,Del Taco,Mexican,4620 S REDWOOD RD,Salt Lake City,UT,84123,US,40.66959,-111.93904,FastFoodRestaurants
LOC-027313,Chick-fil-A,Chicken,1475 CONCORD PKWY N,Concord,NC,28025,US,35.4378,-80.6051,FastFoodRestaurants
LOC-027314,KFC,Chicken,227 128TH ST SW,Everett,WA,98204,US,47.8823,-122.2372,FastFoodRestaurants
LOC-027315,KFC,Chicken,1100 ROUTE 9 SOUTH,Old Bridge,NJ,8857,US,40.450336,-74.29858,FastFoodRestaurants
LOC-027316,KFC,Chicken,6712 FOREST HILL BLVD,West Palm Beach,FL,33413,US,26.6507,-80.1492,FastFoodRestaurants
LOC-027317,Hardee's,Burgers,24429 RIVERSIDE DR,Grundy,VA,24614,US,37.2832,-82.1177,FastFoodRestaurants
LOC-027318,KFC,Chicken,667 ROYAL PALM BEACH BLVD,West Palm Beach,FL,33411,US,26.6824,-80.2306,FastFoodRestaurants
LOC-027319,Subway,Sandwich,1695 COFFEEN AVE,Sheridan,WY,82801,US,44.78021,-106.94035,FastFoodRestaurants
LOC-027320,Taco Bell,Mexican,1729 DELL RANGE BLVD,Cheyenne,WY,82009,US,41.15971,-104.79919,FastFoodRestaurants
LOC-027321,Captain D's,Other Fast Food,54 E MAY ST,Winder,GA,30680,US,33.98937,-83.71989,FastFoodRestaurants
LOC-027322,Arby's,Other Fast Food,512 E NELSON ST,Lexington,VA,24450,US,37.77948,-79.43546,FastFoodRestaurants
LOC-027323,Wendy's,Burgers,531 E NELSON ST,Lexington,VA,24450,US,37.7792,-79.4365,FastFoodRestaurants
LOC-027324,Long John Silver's,Other Fast Food,905 N MAIN ST,Marion,VA,24354,US,36.8416,-81.50661,FastFoodRestaurants
LOC-027325,Jimmy John's,Sandwich,727 E BRUNDAGE LN,Sheridan,WY,82801,US,44.77405,-106.94419,FastFoodRestaurants
LOC-027326,Hardee's,Burgers,7099 11TH ST N,Saint Paul,MN,55128,US,44.98465,-92.968124,FastFoodRestaurants
LOC-027327,McDonald's,Burgers,1877 CARROLLTON PIKE,Hillsville,VA,24343,US,36.747828,-80.764376,FastFoodRestaurants
LOC-027328,McDonald's,Burgers,1200 BROADWAY,Placerville,CA,95667,US,38.7309,-120.7881,FastFoodRestaurants
LOC-027329,Taco Bell,Mexican,191 E HIGHWAY 246,Buellton,CA,93427,US,34.612093,-120.189102,FastFoodRestaurants
LOC-027330,Hardee's,Burgers,4301 SUNSET BLVD,Lexington,SC,29072,US,34.0134,-81.1534,FastFoodRestaurants
LOC-027331,Krystal,Other Fast Food,61104 AIRPORT RD,Slidell,LA,70460,US,30.3178,-89.8252,FastFoodRestaurants
LOC-027332,Krystal,Other Fast Food,106 HIGHWAY 72,South Pittsburg,TN,37380,US,35.04254,-85.68829,FastFoodRestaurants
LOC-027333,BIG & little's Restaurant,Other Fast Food,860 N ORLEANS ST,Chicago,IL,60610,US,41.89838,-87.63753,FastFoodRestaurants
LOC-027334,Hardee's,Burgers,120 VETERANS RD,Columbia,SC,29209,US,33.974066,-80.957242,FastFoodRestaurants
LOC-027335,Taco Bell,Mexican,1919 S BROADWAY,Santa Maria,CA,93454,US,34.92609,-120.436657,FastFoodRestaurants
LOC-027336,Waffle House,Other Fast Food,8208 TWO NOTCH RD,Columbia,SC,29223,US,34.0843,-80.9376,FastFoodRestaurants
LOC-027337,McDonald's,Burgers,210 W COLUMBIA AVE,Batesburg,SC,29006,US,33.909552,-81.531756,FastFoodRestaurants
LOC-027338,Burger King,Burgers,500 HOPKINS CORNER DR,Waynesboro,GA,30830,US,33.10469,-82.02287,FastFoodRestaurants
LOC-027339,Arby's,Other Fast Food,10809 TURNER BLVD,Longmont,CO,80504,US,40.158592,-104.981604,FastFoodRestaurants
LOC-027340,Sonic Drive-In,Burgers,2339 N MAIN STREET,Longmont,CO,80501,US,40.2013,-105.1032,FastFoodRestaurants
LOC-027341,McDonald's,Burgers,295 ACADEMY AVE,Sanger,CA,93657,US,36.71191,-119.5574,FastFoodRestaurants
LOC-027342,Domino's Pizza,Pizza,955 EMBARCADERO DEL MAR,Goleta,CA,93117,US,34.41199,-119.85745,FastFoodRestaurants
LOC-027343,Taco Bell,Mexican,2610 HILLTOP DR,Redding,CA,96002,US,40.569552,-122.359297,FastFoodRestaurants
LOC-027344,Jack in the Box,Other Fast Food,1041 E MAIN ST,Santa Maria,CA,93454,US,34.953543,-120.41833,FastFoodRestaurants
LOC-027345,McDonald's,Burgers,1001 SPERRY AVE,Patterson,CA,95363,US,37.4645,-121.14104,FastFoodRestaurants
LOC-027346,KFC,Chicken,100 WALKER ST,Lexington,VA,24450,US,37.7783,-79.4355,FastFoodRestaurants
LOC-027347,McDonald's,Burgers,2715 BLACK OAK DR,Paso Robles,CA,93446,US,35.6428,-120.6865,FastFoodRestaurants
LOC-027348,Taco Bell,Mexican,27494 DANA CIRCLE,Kettleman City,CA,93239,US,35.9893,-119.9592,FastFoodRestaurants
LOC-027349,KFC,Chicken,4821 WILLIAMSBURG RD,Henrico,VA,23231,US,37.5169,-77.3489,FastFoodRestaurants
LOC-027350,Domino's Pizza,Pizza,700A MAIN ST N,Amory,MS,38821,US,33.99197,-88.49107,FastFoodRestaurants
LOC-027351,McDonald's,Burgers,142 S GEORGE ST,York,PA,17401,US,39.960487,-76.726687,FastFoodRestaurants
LOC-027352,Hardee's,Burgers,115 N MAIN ST,Hillsville,VA,24343,US,36.762923,-80.734724,FastFoodRestaurants
LOC-027353,Wendy's,Burgers,601 N ENOLA RD,Enola,PA,17025,US,40.305639,-76.925332,FastFoodRestaurants
LOC-027354,KFC,Chicken,805 N MAIN ST,Providence,RI,2904,US,41.8419,-71.4075,FastFoodRestaurants
LOC-027355,Jack in the Box,Other Fast Food,2304 SPRING ST,Paso Robles,CA,93446,US,35.638216,-120.692375,FastFoodRestaurants
LOC-027356,McDonald's,Burgers,181 JAMES REYNOLDS ROAD,Swansea,MA,2777,US,41.7694,-71.2642,FastFoodRestaurants
LOC-027357,Waffle House,Other Fast Food,127 MOTEL DR,Saint George,SC,29477,US,33.1949,-80.6032,FastFoodRestaurants
LOC-027358,McDonald's,Burgers,1622 US HWY 501,Conway,SC,29526,US,33.8474,-79.0655,FastFoodRestaurants
LOC-027359,McDonald's,Burgers,2913 HWY 17 BUSINESS,Murrells Inlet,SC,29576,US,33.5847,-79.0131,FastFoodRestaurants
LOC-027360,Jack in the Box,Other Fast Food,2306 S BROADWAY,Santa Maria,CA,93454,US,34.918481,-120.435907,FastFoodRestaurants
LOC-027361,Jack in the Box,Other Fast Food,1075 W HENDERSON AVE,Porterville,CA,93257,US,36.080353,-119.042232,FastFoodRestaurants
LOC-027362,Sonic Drive-In,Burgers,150 HOLT GARRISON PARKWAY,Danville,VA,24540,US,36.5997,-79.4171,FastFoodRestaurants
LOC-027363,Taco Bell,Mexican,1014 MAIN STREET,Tuba City,AZ,86045,US,36.129706,-111.239365,FastFoodRestaurants
LOC-027364,McDonald's,Burgers,101 N TRADING CENTER TER,Mustang,OK,73064,US,35.3921,-97.7218,FastFoodRestaurants
LOC-027365,Don & Millie's,Other Fast Food,2208 PRATT AVE,Bellevue,NE,68123,US,41.15894,-95.94483,FastFoodRestaurants
LOC-027366,El Pollo Loco,Other Fast Food,305 E BETTERAVIA RD,Santa Maria,CA,93454,US,34.9224,-120.4325,FastFoodRestaurants
LOC-027367,McDonald's,Burgers,329 2ND ST,Williamsburg,VA,23185,US,37.2731,-76.6832,FastFoodRestaurants
LOC-027368,Burger King,Burgers,2208 CUNNINGHAM DR,Hampton,VA,23666,US,37.047054,-76.392003,FastFoodRestaurants
LOC-027369,KFC,Chicken,2160 MAPLE AVE,Zanesville,OH,43701,US,39.9645,-82.0096,FastFoodRestaurants
LOC-027370,Waffle House,Other Fast Food,7105 S MAY AVE,Oklahoma City,OK,73159,US,35.39508,-97.56609,FastFoodRestaurants
LOC-027371,Hardee's,Burgers,901 BLUEFIELD AVE,Bluefield,WV,24701,US,37.2648,-81.2357,FastFoodRestaurants
LOC-027372,McDonald's,Burgers,301 W BROADDUS AVE,Bowling Green,VA,22427,US,38.048374,-77.356995,FastFoodRestaurants
LOC-027373,KFC,Chicken,723 E MAIN ST,Cushing,OK,74023,US,35.9848,-96.7641,FastFoodRestaurants
LOC-027374,Burger King,Burgers,2647 FRONT ST,Richlands,VA,24641,US,37.09418,-81.81039,FastFoodRestaurants
LOC-027375,Burger King,Burgers,4240 POUNCEY TRACT RD,Glen Allen,VA,23060,US,37.65308,-77.611933,FastFoodRestaurants
LOC-027376,Baja Fresh,Other Fast Food,"20968 SOUTHBANK ST, # H-1",Sterling,VA,20165,US,39.0348,-77.3977,FastFoodRestaurants
LOC-027377,Burger King,Burgers,33 S REYNOLDS RD,Toledo,OH,43615,US,41.638175,-83.664541,FastFoodRestaurants
LOC-027378,McDonald's,Burgers,225 S ROOSEVELT DR,Seaside,OR,97138,US,45.99216,-123.92045,FastFoodRestaurants
LOC-027379,Burger King,Burgers,802 FRONT ST,Toledo,OH,43605,US,41.649641,-83.521447,FastFoodRestaurants
LOC-027380,Five Guys,Burgers,529 E 1000 N,Spanish Fork,UT,84660,US,40.1227,-111.646,FastFoodRestaurants
LOC-027381,Domino's Pizza,Pizza,887 E 100 N STE 4,Payson,UT,84651,US,40.04483,-111.71787,FastFoodRestaurants
LOC-027382,Taco Bell,Mexican,1015 1ST ST,Coos Bay,OR,97420,US,43.35771,-124.212504,FastFoodRestaurants
LOC-027383,Taco Bell,Mexican,1994 SUTTON LANE,Sutton,WV,26601,US,38.700324,-80.663555,FastFoodRestaurants
LOC-027384,McDonald's,Burgers,1990 SUTTON LN,Sutton,WV,26601,US,38.70095,-80.66326,FastFoodRestaurants
LOC-027385,Checkers,Other Fast Food,898 NOVA ROAD,Daytona Beach,FL,32117,US,29.222,-81.0489,FastFoodRestaurants
LOC-027386,Burger King,Burgers,133 S MAIN ST,Lewistown,PA,17044,US,40.595399,-77.57216,FastFoodRestaurants
LOC-027387,KFC,Chicken,33 N DERR DR,Lewisburg,PA,17837,US,40.9613,-76.8926,FastFoodRestaurants
LOC-027388,McDonald's,Burgers,7379 WESTBRANCH HWY,Lewisburg,PA,17837,US,40.980371,-76.885264,FastFoodRestaurants
LOC-027389,McDonald's,Burgers,12776 DESHLER RD,North Baltimore,OH,45872,US,41.172619,-83.637734,FastFoodRestaurants
LOC-027390,KFC,Chicken,221 ELECTRIC AVE,Lewistown,PA,17044,US,40.61586,-77.56738,FastFoodRestaurants
LOC-027391,Sonic Drive-In,Burgers,100 W TROWER,Mannford,OK,74044,US,36.127373,-96.3549,FastFoodRestaurants
LOC-027392,Burger King,Burgers,611 SIDNEY BAKER ST,Kerrville,TX,78028,US,30.0493,-99.1383,FastFoodRestaurants
LOC-027393,Burger King,Burgers,2635 NW CACHE RD,Lawton,OK,73505,US,34.62369,-98.43254,FastFoodRestaurants
LOC-027394,McDonald's,Burgers,4360 NEW YORK 42,Monticello,NY,12701,US,41.6664,-74.6745,FastFoodRestaurants
LOC-027395,Wendy's,Burgers,19 POST RD,Westerly,RI,2891,US,41.356069,-71.804727,FastFoodRestaurants
LOC-027396,Old Country Buffet,Other Fast Food,4022 FACTORIA BLVD SE,Bellevue,WA,98006,US,47.573801,-122.169367,FastFoodRestaurants
LOC-027397,Taco Bell,Mexican,433 DIVISION ST,Stevens Point,WI,54481,US,44.53078,-89.57445,FastFoodRestaurants
LOC-027398,KFC,Chicken,200 W 4TH AVE,Bristow,OK,74010,US,35.8308,-96.3934,FastFoodRestaurants
LOC-027399,Wendy's,Burgers,1580 S MAIN ST,Mansfield,PA,16933,US,41.77764,-77.0714,FastFoodRestaurants
LOC-027400,Taco Bell,Mexican,1320 S MAIN ST,Mansfield,PA,16933,US,41.78134,-77.07019,FastFoodRestaurants
LOC-027401,Tommy's Sub Shop,Other Fast Food,2900 PHILADELPHIA AVE,Ocean City,MD,21842,US,38.35819,-75.07419,FastFoodRestaurants
LOC-027402,Burger King,Burgers,1386 FORDHAM DR,Virginia Beach,VA,23464,US,36.79924,-76.17752,FastFoodRestaurants
LOC-027403,Domino's Pizza,Pizza,4756 S HIGHLAND DR,Salt Lake City,UT,84117,US,40.66661,-111.83951,FastFoodRestaurants
LOC-027404,Jimmy John's,Sandwich,7530 W CLEARWATER AVE,Kennewick,WA,99336,US,46.20994,-119.22358,FastFoodRestaurants
LOC-027405,Roy Rogers,Other Fast Food,7494 WEBB DR,Gainesville,VA,20155,US,38.7993,-77.6289,FastFoodRestaurants
LOC-027406,Taco Bell,Mexican,900 E LOOP 304,Crockett,TX,75835,US,31.3279,-95.4402,FastFoodRestaurants
LOC-027407,Arby's,Other Fast Food,1672 S MAIN ST,Mansfield,PA,16933,US,41.77553,-77.07171,FastFoodRestaurants
LOC-027408,McDonald's,Burgers,11591 FRANKSTOWN RD,Pittsburgh,PA,15235,US,40.464887,-79.8292,FastFoodRestaurants
LOC-027409,McDonald's,Burgers,1220 W WILL ROGERS BLVD,Claremore,OK,74017,US,36.31668,-95.62493,FastFoodRestaurants
LOC-027410,McDonald's,Burgers,1474 N HIGH ST,Hillsboro,OH,45133,US,39.22952,-83.6104,FastFoodRestaurants
LOC-027411,Arby's,Other Fast Food,709 JAMES MADISON HWY,Culpeper,VA,22701,US,38.481608,-77.978551,FastFoodRestaurants
LOC-027412,Burger King,Burgers,3811 S NOVA RD,Port Orange,FL,32127,US,29.127451,-81.004535,FastFoodRestaurants
LOC-027413,KFC,Chicken,3144 INDIANA AVE,Vicksburg,AL,39180,US,32.3301,-90.8585,FastFoodRestaurants
LOC-027414,Burger King,Burgers,3418 S ATLANTIC AVE,Daytona Beach,FL,32118,US,29.1521,-80.9697,FastFoodRestaurants
LOC-027415,McDonald's,Burgers,100 MALL RD,Covington,VA,24426,US,37.7736,-79.9673,FastFoodRestaurants
